postid,posttext,posttime,gameid,posttitle,userid,actionid,filter,rawposttext
344,"<blockquote><hr noshade>Oh yeah!   well... I can take your votes like a man!<br>
<hr noshade></blockquote><br>
<br>
Don't just take votes, give them, too. <b>FoS</b>","07/20/08 08:38:24",33,,22,-1,0,"[quote]Oh yeah!   well... I can take your votes like a man!
[/quote]

Don't just take votes, give them, too. [b]FoS[/b]"
345,"ffs... does this mean someone who isnt posting my partner?","07/20/08 14:07:14",33,,21,-1,2,"ffs... does this mean someone who isnt posting my partner?"
346,"<blockquote><hr noshade><blockquote><hr noshade>Oh yeah!   well... I can take your votes like a man!<br>
<hr noshade></blockquote><br>
<br>
Don't just take votes, give them, too. <b>FoS</b><hr noshade></blockquote><br>
<br>
Funny coming from someone who doesnt chose to vote himself, not even a random?<br>
","07/20/08 14:08:15",33,,21,-1,0,"[quote][quote]Oh yeah!   well... I can take your votes like a man!
[/quote]

Don't just take votes, give them, too. [b]FoS[/b][/quote]

Funny coming from someone who doesnt chose to vote himself, not even a random?
"
347,"just a reminder, Pika, check post 13-14. please tell me, what did you base me not voting on?<br>
","07/20/08 14:44:58",33,,22,-1,0,"just a reminder, Pika, check post 13-14. please tell me, what did you base me not voting on?
"
348,"point taken, missed that vote","07/20/08 14:53:02",33,,21,-1,0,"point taken, missed that vote"
349,"Vote ","07/20/08 15:13:16",33,,28,82,0,"Vote "
350,"Korts.","07/20/08 15:17:14",33,,20,-1,2,"Korts."
351,"Joe.","07/20/08 15:17:44",33,,20,-1,13,"Joe."
352,"WC, I can give myself a role in my game.","07/20/08 15:20:18",29,,20,-1,0,"WC, I can give myself a role in my game."
353,"My random number generator chooses YOU, Mr. Bill!   Oh no!","07/20/08 15:21:14",33,"Shot in the dark",26,83,0,"My random number generator chooses YOU, Mr. Bill!   Oh no!"
354,"Vote pikapika","07/20/08 15:24:11",33,,28,85,0,"Vote pikapika"
355,"Vote bill ","07/20/08 15:30:38",33,,28,86,0,"Vote bill "
356,"Time to claim bill","07/20/08 15:31:05",33,,28,-1,0,"Time to claim bill"
357,"sweet","07/20/08 15:43:05",33,,14,-1,13,"sweet"
358,"yep.. bill...","07/20/08 15:43:57",33,,14,87,0,"yep.. bill..."
359,"Dude you killed him before he could claim.","07/20/08 16:01:41",33,,28,-1,0,"Dude you killed him before he could claim."
360,"7 people alive, 4 voting bill, your on the top of my suspect list joe.","07/20/08 16:26:54",33,,28,-1,0,"7 people alive, 4 voting bill, your on the top of my suspect list joe."
361,"*facepalm*<br>
<br>
<blockquote><hr noshade>7 people alive, 4 voting bill, your on the top of my suspect list joe.<hr noshade></blockquote><br>
<br>
You're to blame just as much, you put him at L-1. awesome play so far","07/20/08 17:12:44",33,,22,-1,0,"*facepalm*

[quote]7 people alive, 4 voting bill, your on the top of my suspect list joe.[/quote]

You're to blame just as much, you put him at L-1. awesome play so far"
362,"yep... that was stupid.  Why do we keep doing this dart throw BS?","07/20/08 17:12:45",33,,21,-1,0,"yep... that was stupid.  Why do we keep doing this dart throw BS?"
363,"BTW ace, your vote record is pretty amazing, too. Looking at the time stamps, it didn't take you a lot more than fifteen minutes to have voted for three people. You're a shiny target for tomorrow's lynch.","07/20/08 17:15:25",33,,22,-1,0,"BTW ace, your vote record is pretty amazing, too. Looking at the time stamps, it didn't take you a lot more than fifteen minutes to have voted for three people. You're a shiny target for tomorrow's lynch."
364,"I intended to have him claim then move on. Joe intervened and prevented him from claiming.","07/20/08 18:09:06",33,,28,-1,0,"I intended to have him claim then move on. Joe intervened and prevented him from claiming."
365,"why do you want someone claiming at post 30 of a game?  If he claimed vanilla is it really the best thing to do to hammer him immediately?<br>
<br>
That was stupid to put him L-1 that fast, it was even worse to hammer him this early.","07/20/08 18:19:45",33,,21,-1,0,"why do you want someone claiming at post 30 of a game?  If he claimed vanilla is it really the best thing to do to hammer him immediately?

That was stupid to put him L-1 that fast, it was even worse to hammer him this early."
565,"for future refrence, its not good to claim town before you need to.  And its also not good to lynch someone before they can post","07/24/08 01:35:51",40,,21,-1,0,"for future refrence, its not good to claim town before you need to.  And its also not good to lynch someone before they can post"
366,"Roll up roll up!<br>
<br>
I promise good flavor","07/20/08 18:23:17",39,,21,-1,0,"Roll up roll up!

I promise good flavor"
367,"Also, I think its a good idea to lynch joe tomorrow. ","07/20/08 18:24:49",33,,28,-1,0,"Also, I think its a good idea to lynch joe tomorrow. "
368,"You never answered what I said, why put someone L-1 that fast?","07/20/08 18:25:49",33,,21,-1,0,"You never answered what I said, why put someone L-1 that fast?"
369,"pika, 1. you never asked a question. 2. i already answered and will again, i wanted him to claim and would then unvote. Joe interfered and prevented this.","07/20/08 18:34:00",33,,28,-1,0,"pika, 1. you never asked a question. 2. i already answered and will again, i wanted him to claim and would then unvote. Joe interfered and prevented this."
370,"why would you want a claim this early?  it sounds like no matter what he claimed you would of unvoted, and that is rolefishing, that is a bad thing.  You now are blaming the result of your bad logic on another player","07/20/08 18:50:01",33,,21,-1,0,"why would you want a claim this early?  it sounds like no matter what he claimed you would of unvoted, and that is rolefishing, that is a bad thing.  You now are blaming the result of your bad logic on another player"
371,"Eh perhaps. I just want SSK to get here and end the day.","07/20/08 18:56:16",33,,28,-1,0,"Eh perhaps. I just want SSK to get here and end the day."
372,"Okay... so what is ""L-1""?  And... does it matter?","07/20/08 19:09:46",33,,26,-1,0,"Okay... so what is ""L-1""?  And... does it matter?"
373,"L-1 is lynch -1.  It basically means if someone else votes for them they die.  It normally is where people claim power roles too, so isnt something to be taken lightly when reached.","07/20/08 19:12:20",33,,21,-1,0,"L-1 is lynch -1.  It basically means if someone else votes for them they die.  It normally is where people claim power roles too, so isnt something to be taken lightly when reached."
374,"Hrmm.  Seems sort of arbitrary to me..   After all, *someone* has to die... and really some/one of the other voters could retract... (you and I for example) so it isn't really inevitable...<br>
<br>
So it sounds like the answer to the second half of my question is ""No... not really.""<br>
","07/20/08 20:25:13",33,,26,90,0,"Hrmm.  Seems sort of arbitrary to me..   After all, *someone* has to die... and really some/one of the other voters could retract... (you and I for example) so it isn't really inevitable...

So it sounds like the answer to the second half of my question is ""No... not really.""
"
375,"The town gathered around, they threw Bill into the noose. Thnen they soon discovered he was an Observer.","07/20/08 20:26:06",33,,20,-1,0,"The town gathered around, they threw Bill into the noose. Thnen they soon discovered he was an Observer."
376,"poor poor bill.<br>
How long before the next day starts and we can kill the next innocent!?","07/20/08 22:16:26",33,,26,-1,0,"poor poor bill.
How long before the next day starts and we can kill the next innocent!?"
377,"if you signup for the game, then you are a player...<br>
if you are the game owner, you don't need to signup because you can post just because you are the owner...","07/20/08 23:07:27",29,,15,-1,0,"if you signup for the game, then you are a player...
if you are the game owner, you don't need to signup because you can post just because you are the owner..."
378,"If the game is unlocked.. then the next day has begun...<br>
Now we look for suspicious patterns...<br>
then lynch...<br>
","07/20/08 23:14:39",33,,15,-1,0,"If the game is unlocked.. then the next day has begun...
Now we look for suspicious patterns...
then lynch...
"
379,"also... right now there isn't any way for players to communicate other than through posting here... I'm not sure that having a full blown private messaging function is the way to go...  does anybody else have any suggestions for what I could implement?","07/20/08 23:16:00",33,,15,-1,0,"also... right now there isn't any way for players to communicate other than through posting here... I'm not sure that having a full blown private messaging function is the way to go...  does anybody else have any suggestions for what I could implement?"
380,"<font size='3'>Site Mechanics</font><br>
* ""remember me"" choice in login page<br>
* private messaging?<br>
* method for subbing in players<br>
* better admin tools (auto-lynch, auto-execute based on player actions)<br>
<br>
<font size='3'>Game Mechanics</font><br>
* godfather - done!<br>
* role blocker - done!<br>
* custom town/custom mafia<br>
* one-shot vig - needs to be hooked up so that the site enforces the one-shottednes - done!<br>
","07/20/08 23:17:23",34,"TODO List",15,-1,0,"[size=3]Site Mechanics[/size]
* ""remember me"" choice in login page
* private messaging?
* method for subbing in players
* better admin tools (auto-lynch, auto-execute based on player actions)

[size=3]Game Mechanics[/size]
* godfather - done!
* role blocker - done!
* custom town/custom mafia
* one-shot vig - needs to be hooked up so that the site enforces the one-shottednes - done!
"
